-24.17192 -48.33782 -72.49168 -96.62747 -120.73917 -144.82079 -168.86631 -192.86974 -216.82512 -240.72645 -264.56779 -288.34319 -312.04673 -335.67250 -359.21462 -382.66721 -406.02444 -429.28047 -452.42952 -475.46581 -498.38361 -521.17720 -543.84090 -566.36907 -588.75608 -610.99636 -633.08438 -655.01461 -676.78160 -698.37992 -719.80419 -741.04907 -762.10926 -782.97952 -803.65465 -824.12949 -844.39894 -864.45794 -884.30151 -903.92469 -923.32259 -942.49038 -961.42328 -980.11658 -998.56561 -1016.76578 -1034.71254 -1052.40144 -1069.82805 -1086.98804 -1103.87713 -1120.49111 -1136.82585 -1152.87726 -1168.64135 -1184.11419 -1199.29192 -1214.17076 -1228.74701 -1243.01703 -1256.97726 -1270.62423 -1283.95453 -1296.96484 -1309.65193 -1322.01262 -1334.04383 -1345.74258 -1357.10593 -1368.13107 -1378.81524 -1389.15578 -1399.15012 -1408.79576 -1418.09029 -1427.03141 -1435.61688 -1443.84457 -1451.71242 -1459.21847 -1466.36085 -1473.13779 -1479.54759 -1485.58865 -1491.25948 -1496.55865 -1501.48485 -1506.03685 -1510.21351 -1514.01379 -1517.43675 -1520.48154 -1523.14738 -1525.43363 -1527.33971 -1528.86514 -1530.00955 -1530.77264 -1531.15424 -1531.15424 -1530.77264 -1530.00955 -1528.86514 -1527.33971 -1525.43363 -1523.14738 -1520.48154 -1517.43675 -1514.01379 -1510.21351 -1506.03685 -1501.48485 -1496.55865 -1491.25948 -1485.58865 -1479.54759 -1473.13779 -1466.36085 -1459.21847 -1451.71242 -1443.84457 -1435.61688 -1427.03141 -1418.09029 -1408.79576 -1399.15012 -1389.15578 -1378.81524 -1368.13107 -1357.10593 -1345.74258 -1334.04383 -1322.01262 -1309.65193 -1296.96484 -1283.95453 -1270.62423 -1256.97726 -1243.01703 -1228.74701 -1214.17076 -1199.29192 -1184.11419 -1168.64135 -1152.87726 -1136.82585 -1120.49111 -1103.87713 -1086.98804 -1069.82805 -1052.40144 -1034.71254 -1016.76578 -998.56561 -980.11658 -961.42328 -942.49038 -923.32259 -903.92469 -884.30151 -864.45794 -844.39894 -824.12949 -803.65465 -782.97952 -762.10926 -741.04907 -719.80419 -698.37992 -676.78160 -655.01461 -633.08438 -610.99636 -588.75608 -566.36907 -543.84090 -521.17720 -498.38361 -475.46581 -452.42952 -429.28047 -406.02444 -382.66721 -359.21462 -335.67250 -312.04673 -288.34319 -264.56779 -240.72645 -216.82512 -192.86974 -168.86631 -144.82079 -120.73917 -96.62747 -72.49168 -48.33782 -24.17192 0.00000 0.00000
-24.49196 -48.97782 -73.45147 -97.90682 -122.33776 -146.73822 -171.10210 -195.42334 -219.69588 -243.91367 -268.07067 -292.16086 -316.17824 -340.11682 -363.97063 -387.73374 -411.40021 -434.96416 -458.41970 -481.76099 -504.98222 -528.07760 -551.04137 -573.86781 -596.55123 -619.08597 -641.46643 -663.68702 -685.74220 -707.62648 -729.33441 -750.86058 -772.19961 -793.34619 -814.29506 -835.04098 -855.57880 -875.90339 -896.00968 -915.89267 -935.54740 -954.96898 -974.15255 -993.09335 -1011.78664 -1030.22778 -1048.41216 -1066.33526 -1083.99260 -1101.37979 -1118.49249 -1135.32644 -1151.87745 -1168.14138 -1184.11419 -1199.79189 -1215.17057 -1230.24641 -1245.01565 -1259.47461 -1273.61967 -1287.44733 -1300.95412 -1314.13669 -1326.99175 -1339.51610 -1351.70660 -1363.56024 -1375.07405 -1386.24516 -1397.07079 -1407.54824 -1417.67490 -1427.44825 -1436.86584 -1445.92534 -1454.62448 -1462.96110 -1470.93312 -1478.53856 -1485.77550 -1492.64217 -1499.13683 -1505.25788 -1511.00379 -1516.37312 -1521.36455 -1525.97681 -1530.20877 -1534.05937 -1537.52765 -1540.61275 -1543.31389 -1545.63041 -1547.56172 -1549.10735 -1550.26691 -1551.04011 -1551.42676 -1551.42676 -1551.04011 -1550.26691 -1549.10735 -1547.56172 -1545.63041 -1543.31389 -1540.61275 -1537.52765 -1534.05937 -1530.20877 -1525.97681 -1521.36455 -1516.37312 -1511.00379 -1505.25788 -1499.13683 -1492.64217 -1485.77550 -1478.53856 -1470.93312 -1462.96110 -1454.62448 -1445.92534 -1436.86584 -1427.44825 -1417.67490 -1407.54824 -1397.07079 -1386.24516 -1375.07405 -1363.56024 -1351.70660 -1339.51610 -1326.99175 -1314.13669 -1300.95412 -1287.44733 -1273.61967 -1259.47461 -1245.01565 -1230.24641 -1215.17057 -1199.79189 -1184.11419 -1168.14138 -1151.87745 -1135.32644 -1118.49249 -1101.37979 -1083.99260 -1066.33526 -1048.41216 -1030.22778 -1011.78664 -993.09335 -974.15255 -954.96898 -935.54740 -915.89267 -896.00968 -875.90339 -855.57880 -835.04098 -814.29506 -793.34619 -772.19961 -750.86058 -729.33441 -707.62648 -685.74220 -663.68702 -641.46643 -619.08597 -596.55123 -573.86781 -551.04137 -528.07760 -504.98222 -481.76099 -458.41970 -434.96416 -411.40021 -387.73374 -363.97063 -340.11682 -316.17824 -292.16086 -268.07067 -243.91367 -219.69588 -195.42334 -171.10210 -146.73822 -122.33776 -97.90682 -73.45147 -48.97782 -24.49196 0.00000 0.00000
-24.80589 -49.60561 -74.39296 -99.16176 -123.90586 -148.61908 -173.29525 -197.92824 -222.51190 -247.04011 -271.50675 -295.90572 -320.23095 -344.47636 -368.63593 -392.70363 -416.67345 -440.53944 -464.29563 -487.93611 -511.45498 -534.84639 -558.10450 -581.22353 -604.19770 -627.02129 -649.68861 -672.19402 -694.53190 -716.69670 -738.68287 -760.48495 -782.09750 -803.51514 -824.73252 -845.74437 -866.54543 -887.13054 -907.49455 -927.63240 -947.53906 -967.20957 -986.63904 -1005.82261 -1024.75552 -1043.43303 -1061.85049 -1080.00333 -1097.88700 -1115.49705 -1132.82910 -1149.87883 -1166.64198 -1183.11438 -1199.29192 -1215.17057 -1230.74638 -1246.01546 -1260.97401 -1275.61829 -1289.94467 -1303.94956 -1317.62948 -1330.98103 -1344.00086 -1356.68574 -1369.03250 -1381.03808 -1392.69947 -1404.01377 -1414.97816 -1425.58991 -1435.84637 -1445.74498 -1455.28329 -1464.45891 -1473.26956 -1481.71304 -1489.78724 -1497.49016 -1504.81987 -1511.77455 -1518.35246 -1524.55197 -1530.37153 -1535.80968 -1540.86509 -1545.53647 -1549.82268 -1553.72263 -1557.23537 -1560.36001 -1563.09577 -1565.44198 -1567.39805 -1568.96349 -1570.13791 -1570.92103 -1571.31263 -1571.31263 -1570.92103 -1570.13791 -1568.96349 -1567.39805 -1565.44198 -1563.09577 -1560.36001 -1557.23537 -1553.72263 -1549.82268 -1545.53647 -1540.86509 -1535.80968 -1530.37153 -1524.55197 -1518.35246 -1511.77455 -1504.81987 -1497.49016 -1489.78724 -1481.71304 -1473.26956 -1464.45891 -1455.28329 -1445.74498 -1435.84637 -1425.58991 -1414.97816 -1404.01377 -1392.69947 -1381.03808 -1369.03250 -1356.68574 -1344.00086 -1330.98103 -1317.62948 -1303.94956 -1289.94467 -1275.61829 -1260.97401 -1246.01546 -1230.74638 -1215.17057 -1199.29192 -1183.11438 -1166.64198 -1149.87883 -1132.82910 -1115.49705 -1097.88700 -1080.00333 -1061.85049 -1043.43303 -1024.75552 -1005.82261 -986.63904 -967.20957 -947.53906 -927.63240 -907.49455 -887.13054 -866.54543 -845.74437 -824.73252 -803.51514 -782.09750 -760.48495 -738.68287 -716.69670 -694.53190 -672.19402 -649.68861 -627.02129 -604.19770 -581.22353 -558.10450 -534.84639 -511.45498 -487.93611 -464.29563 -440.53944 -416.67345 -392.70363 -368.63593 -344.47636 -320.23095 -295.90572 -271.50675 -247.04011 -222.51190 -197.92824 -173.29525 -148.61908 -123.90586 -99.16176 -74.39296 -49.60561 -24.80589 0.00000 0.00000
-25.11365 -50.22103 -75.31590 -100.39200 -125.44308 -150.46290 -175.44522 -200.38381 -225.27246 -250.10498 -274.87516 -299.57683 -324.20384 -348.75006 -373.20936 -397.57565 -421.84285 -446.00493 -470.05585 -493.98962 -517.80027 -541.48189 -565.02855 -588.43439 -611.69359 -634.80034 -657.74888 -680.53350 -703.14852 -725.58829 -747.84724 -769.91980 -791.80049 -813.48384 -834.96445 -856.23698 -877.29611 -898.13660 -918.75325 -939.14094 -959.29457 -979.20912 -998.87964 -1018.30121 -1037.46900 -1056.37823 -1075.02419 -1093.40223 -1111.50778 -1129.33631 -1146.88338 -1164.14463 -1181.11576 -1197.79252 -1214.17076 -1230.24641 -1246.01546 -1261.47398 -1276.61810 -1291.44407 -1305.94818 -1320.12683 -1333.97647 -1347.49365 -1360.67501 -1373.51727 -1386.01721 -1398.17173 -1409.97780 -1421.43246 -1432.53288 -1443.27628 -1453.65999 -1463.68141 -1473.33806 -1482.62752 -1491.54747 -1500.09570 -1508.27008 -1516.06856 -1523.48921 -1530.53017 -1537.18969 -1543.46611 -1549.35787 -1554.86349 -1559.98161 -1564.71095 -1569.05033 -1572.99867 -1576.55499 -1579.71839 -1582.48810 -1584.86342 -1586.84375 -1588.42862 -1589.61761 -1590.41043 -1590.80690 -1590.80690 -1590.41043 -1589.61761 -1588.42862 -1586.84375 -1584.86342 -1582.48810 -1579.71839 -1576.55499 -1572.99867 -1569.05033 -1564.71095 -1559.98161 -1554.86349 -1549.35787 -1543.46611 -1537.18969 -1530.53017 -1523.48921 -1516.06856 -1508.27008 -1500.09570 -1491.54747 -1482.62752 -1473.33806 -1463.68141 -1453.65999 -1443.27628 -1432.53288 -1421.43246 -1409.97780 -1398.17173 -1386.01721 -1373.51727 -1360.67501 -1347.49365 -1333.97647 -1320.12683 -1305.94818 -1291.44407 -1276.61810 -1261.47398 -1246.01546 -1230.24641 -1214.17076 -1197.79252 -1181.11576 -1164.14463 -1146.88338 -1129.33631 -1111.50778 -1093.40223 -1075.02419 -1056.37823 -1037.46900 -1018.30121 -998.87964 -979.20912 -959.29457 -939.14094 -918.75325 -898.13660 -877.29611 -856.23698 -834.96445 -813.48384 -791.80049 -769.91980 -747.84724 -725.58829 -703.14852 -680.53350 -657.74888 -634.80034 -611.69359 -588.43439 -565.02855 -541.48189 -517.80027 -493.98962 -470.05585 -446.00493 -421.84285 -397.57565 -373.20936 -348.75006 -324.20384 -299.57683 -274.87516 -250.10498 -225.27246 -200.38381 -175.44522 -150.46290 -125.44308 -100.39200 -75.31590 -50.22103 -25.11365 0.00000 0.00000
-25.41514 -50.82394 -76.22008 -101.59722 -126.94904 -152.26922 -177.55145 -202.78944 -227.97688 -253.10751 -278.17506 -303.17328 -328.09595 -352.93684 -377.68978 -402.34859 -426.90712 -451.35926 -475.69892 -499.92001 -524.01652 -547.98243 -571.81178 -595.49861 -619.03704 -642.42118 -665.64523 -688.70338 -711.58989 -734.29906 -756.82522 -779.16277 -801.30613 -823.24980 -844.98829 -866.51619 -887.82814 -908.91882 -929.78298 -950.41542 -970.81100 -990.96463 -1010.87129 -1030.52602 -1049.92392 -1069.06016 -1087.92997 -1106.52864 -1124.85154 -1142.89411 -1160.65184 -1178.12031 -1195.29517 -1212.17214 -1228.74701 -1245.01565 -1260.97401 -1276.61810 -1291.94404 -1306.94799 -1321.62623 -1335.97509 -1349.99100 -1363.67046 -1377.01006 -1390.00649 -1402.65649 -1414.95693 -1426.90473 -1438.49691 -1449.73059 -1460.60297 -1471.11133 -1481.25306 -1491.02564 -1500.42662 -1509.45366 -1518.10451 -1526.37702 -1534.26912 -1541.77885 -1548.90434 -1555.64381 -1561.99558 -1567.95807 -1573.52979 -1578.70935 -1583.49547 -1587.88694 -1591.88269 -1595.48170 -1598.68308 -1601.48604 -1603.88987 -1605.89398 -1607.49787 -1608.70113 -1609.50348 -1609.90470 -1609.90470 -1609.50348 -1608.70113 -1607.49787 -1605.89398 -1603.88987 -1601.48604 -1598.68308 -1595.48170 -1591.88269 -1587.88694 -1583.49547 -1578.70935 -1573.52979 -1567.95807 -1561.99558 -1555.64381 -1548.90434 -1541.77885 -1534.26912 -1526.37702 -1518.10451 -1509.45366 -1500.42662 -1491.02564 -1481.25306 -1471.11133 -1460.60297 -1449.73059 -1438.49691 -1426.90473 -1414.95693 -1402.65649 -1390.00649 -1377.01006 -1363.67046 -1349.99100 -1335.97509 -1321.62623 -1306.94799 -1291.94404 -1276.61810 -1260.97401 -1245.01565 -1228.74701 -1212.17214 -1195.29517 -1178.12031 -1160.65184 -1142.89411 -1124.85154 -1106.52864 -1087.92997 -1069.06016 -1049.92392 -1030.52602 -1010.87129 -990.96463 -970.81100 -950.41542 -929.78298 -908.91882 -887.82814 -866.51619 -844.98829 -823.24980 -801.30613 -779.16277 -756.82522 -734.29906 -711.58989 -688.70338 -665.64523 -642.42118 -619.03704 -595.49861 -571.81178 -547.98243 -524.01652 -499.92001 -475.69892 -451.35926 -426.90712 -402.34859 -377.68978 -352.93684 -328.09595 -303.17328 -278.17506 -253.10751 -227.97688 -202.78944 -177.55145 -152.26922 -126.94904 -101.59722 -76.22008 -50.82394 -25.41514 0.00000 0.00000
-25.71029 -51.41418 -77.10526 -102.77711 -128.42336 -154.03760 -179.61344 -205.14453 -230.62449 -256.04697 -281.40564 -306.69418 -331.90628 -357.03566 -382.07607 -407.02125 -431.86500 -456.60111 -481.22343 -505.72582 -530.10217 -554.34641 -578.45250 -602.41442 -626.22621 -649.88192 -673.37568 -696.70161 -719.85392 -742.82682 -765.61459 -788.21155 -810.61208 -832.81058 -854.80154 -876.57945 -898.13891 -919.47453 -940.58099 -961.45305 -982.08549 -1002.47317 -1022.61102 -1042.49401 -1062.11719 -1081.47566 -1100.56461 -1119.37928 -1137.91497 -1156.16708 -1174.13104 -1191.80238 -1209.17670 -1226.24967 -1243.01703 -1259.47461 -1275.61829 -1291.44407 -1306.94799 -1322.12620 -1336.97490 -1351.49040 -1365.66908 -1379.50740 -1393.00193 -1406.14929 -1418.94620 -1431.38949 -1443.47604 -1455.20285 -1466.56700 -1477.56564 -1488.19604 -1498.45555 -1508.34162 -1517.85178 -1526.98365 -1535.73497 -1544.10355 -1552.08731 -1559.68426 -1566.89250 -1573.71024 -1580.13577 -1586.16751 -1591.80393 -1597.04365 -1601.88535 -1606.32782 -1610.36997 -1614.01078 -1617.24934 -1620.08485 -1622.51660 -1624.54398 -1626.16650 -1627.38374 -1628.19540 -1628.60128 -1628.60128 -1628.19540 -1627.38374 -1626.16650 -1624.54398 -1622.51660 -1620.08485 -1617.24934 -1614.01078 -1610.36997 -1606.32782 -1601.88535 -1597.04365 -1591.80393 -1586.16751 -1580.13577 -1573.71024 -1566.89250 -1559.68426 -1552.08731 -1544.10355 -1535.73497 -1526.98365 -1517.85178 -1508.34162 -1498.45555 -1488.19604 -1477.56564 -1466.56700 -1455.20285 -1443.47604 -1431.38949 -1418.94620 -1406.14929 -1393.00193 -1379.50740 -1365.66908 -1351.49040 -1336.97490 -1322.12620 -1306.94799 -1291.44407 -1275.61829 -1259.47461 -1243.01703 -1226.24967 -1209.17670 -1191.80238 -1174.13104 -1156.16708 -1137.91497 -1119.37928 -1100.56461 -1081.47566 -1062.11719 -1042.49401 -1022.61102 -1002.47317 -982.08549 -961.45305 -940.58099 -919.47453 -898.13891 -876.57945 -854.80154 -832.81058 -810.61208 -788.21155 -765.61459 -742.82682 -719.85392 -696.70161 -673.37568 -649.88192 -626.22621 -602.41442 -578.45250 -554.34641 -530.10217 -505.72582 -481.22343 -456.60111 -431.86500 -407.02125 -382.07607 -357.03566 -331.90628 -306.69418 -281.40564 -256.04697 -230.62449 -205.14453 -179.61344 -154.03760 -128.42336 -102.77711 -77.10526 -51.41418 -25.71029 0.00000 0.00000
-25.99905 -51.99161 -77.97122 -103.93140 -129.86567 -155.76758 -181.63067 -207.44849 -233.21461 -258.92261 -284.56608 -310.13864 -335.63389 -361.04551 -386.36714 -411.59248 -436.71524 -461.72916 -486.62802 -511.40559 -536.05571 -560.57223 -584.94905 -609.18009 -633.25931 -657.18070 -680.93831 -704.52622 -727.93854 -751.16945 -774.21315 -797.06390 -819.71600 -842.16382 -864.40175 -886.42425 -908.22584 -929.80108 -951.14459 -972.25105 -993.11522 -1013.73187 -1034.09589 -1054.20218 -1074.04575 -1093.62164 -1112.92497 -1131.95095 -1150.69481 -1169.15190 -1187.31762 -1205.18742 -1222.75688 -1240.02159 -1256.97726 -1273.61967 -1289.94467 -1305.94818 -1321.62623 -1336.97490 -1351.99036 -1366.66889 -1381.00681 -1395.00055 -1408.64663 -1421.94165 -1434.88228 -1447.46532 -1459.68762 -1471.54613 -1483.03790 -1494.16007 -1504.90986 -1515.28460 -1525.28169 -1534.89866 -1544.13309 -1552.98270 -1561.44527 -1569.51869 -1577.20096 -1584.49015 -1591.38446 -1597.88216 -1603.98164 -1609.68137 -1614.97993 -1619.87600 -1624.36837 -1628.45592 -1632.13761 -1635.41255 -1638.27990 -1640.73896 -1642.78912 -1644.42986 -1645.66077 -1646.48154 -1646.89198 -1646.89198 -1646.48154 -1645.66077 -1644.42986 -1642.78912 -1640.73896 -1638.27990 -1635.41255 -1632.13761 -1628.45592 -1624.36837 -1619.87600 -1614.97993 -1609.68137 -1603.98164 -1597.88216 -1591.38446 -1584.49015 -1577.20096 -1569.51869 -1561.44527 -1552.98270 -1544.13309 -1534.89866 -1525.28169 -1515.28460 -1504.90986 -1494.16007 -1483.03790 -1471.54613 -1459.68762 -1447.46532 -1434.88228 -1421.94165 -1408.64663 -1395.00055 -1381.00681 -1366.66889 -1351.99036 -1336.97490 -1321.62623 -1305.94818 -1289.94467 -1273.61967 -1256.97726 -1240.02159 -1222.75688 -1205.18742 -1187.31762 -1169.15190 -1150.69481 -1131.95095 -1112.92497 -1093.62164 -1074.04575 -1054.20218 -1034.09589 -1013.73187 -993.11522 -972.25105 -951.14459 -929.80108 -908.22584 -886.42425 -864.40175 -842.16382 -819.71600 -797.06390 -774.21315 -751.16945 -727.93854 -704.52622 -680.93831 -657.18070 -633.25931 -609.18009 -584.94905 -560.57223 -536.05571 -511.40559 -486.62802 -461.72916 -436.71524 -411.59248 -386.36714 -361.04551 -335.63389 -310.13864 -284.56608 -258.92261 -233.21461 -207.44849 -181.63067 -155.76758 -129.86567 -103.93140 -77.97122 -51.99161 -25.99905 0.00000 0.00000
-26.28132 -52.55608 -78.81775 -105.05978 -131.27562 -157.45874 -183.60263 -209.70075 -235.74662 -261.73373 -287.65561 -313.50580 -339.27786 -364.96537 -390.56191 -416.06112 -441.45665 -466.74214 -491.91132 -516.95791 -541.87565 -566.65835 -591.29983 -615.79394 -640.13458 -664.31569 -688.33124 -712.17524 -735.84175 -759.32488 -782.61876 -805.71760 -828.61564 -851.30717 -873.78653 -896.04813 -918.08642 -939.89590 -961.47114 -982.80676 -1003.89744 -1024.73793 -1045.32304 -1065.64762 -1085.70663 -1105.49506 -1125.00797 -1144.24051 -1163.18788 -1181.84535 -1200.20829 -1218.27211 -1236.03231 -1253.48447 -1270.62423 -1287.44733 -1303.94956 -1320.12683 -1335.97509 -1351.49040 -1366.66889 -1381.50677 -1396.00036 -1410.14603 -1423.94027 -1437.37963 -1450.46076 -1463.18041 -1475.53541 -1487.52267 -1499.13920 -1510.38212 -1521.24863 -1531.73600 -1541.84164 -1551.56301 -1560.89770 -1569.84339 -1578.39783 -1586.55891 -1594.32458 -1601.69292 -1608.66208 -1615.23032 -1621.39602 -1627.15763 -1632.51372 -1637.46295 -1642.00410 -1646.13602 -1649.85769 -1653.16818 -1656.06666 -1658.55242 -1660.62483 -1662.28339 -1663.52766 -1664.35735 -1664.77224 -1664.77224 -1664.35735 -1663.52766 -1662.28339 -1660.62483 -1658.55242 -1656.06666 -1653.16818 -1649.85769 -1646.13602 -1642.00410 -1637.46295 -1632.51372 -1627.15763 -1621.39602 -1615.23032 -1608.66208 -1601.69292 -1594.32458 -1586.55891 -1578.39783 -1569.84339 -1560.89770 -1551.56301 -1541.84164 -1531.73600 -1521.24863 -1510.38212 -1499.13920 -1487.52267 -1475.53541 -1463.18041 -1450.46076 -1437.37963 -1423.94027 -1410.14603 -1396.00036 -1381.50677 -1366.66889 -1351.49040 -1335.97509 -1320.12683 -1303.94956 -1287.44733 -1270.62423 -1253.48447 -1236.03231 -1218.27211 -1200.20829 -1181.84535 -1163.18788 -1144.24051 -1125.00797 -1105.49506 -1085.70663 -1065.64762 -1045.32304 -1024.73793 -1003.89744 -982.80676 -961.47114 -939.89590 -918.08642 -896.04813 -873.78653 -851.30717 -828.61564 -805.71760 -782.61876 -759.32488 -735.84175 -712.17524 -688.33124 -664.31569 -640.13458 -615.79394 -591.29983 -566.65835 -541.87565 -516.95791 -491.91132 -466.74214 -441.45665 -416.06112 -390.56191 -364.96537 -339.27786 -313.50580 -287.65561 -261.73373 -235.74662 -209.70075 -183.60263 -157.45874 -131.27562 -105.05978 -78.81775 -52.55608 -26.28132 0.00000 0.00000
-26.55704 -53.10746 -79.64464 -106.16197 -132.65285 -159.11067 -185.52883 -211.90075 -238.21987 -264.47962 -290.67345 -316.79484 -342.83727 -368.79427 -394.65935 -420.42608 -446.08803 -471.63880 -497.07203 -522.38139 -547.56055 -572.60325 -597.50324 -622.25432 -646.85033 -671.28512 -695.55262 -719.64677 -743.56157 -767.29106 -790.82933 -814.17050 -837.30876 -860.23835 -882.95355 -905.44870 -927.71820 -949.75648 -971.55807 -993.11752 -1014.42947 -1035.48860 -1056.28967 -1076.82749 -1097.09693 -1117.09296 -1136.81059 -1156.24490 -1175.39105 -1194.24426 -1212.79985 -1231.05318 -1248.99971 -1266.63495 -1283.95453 -1300.95412 -1317.62948 -1333.97647 -1349.99100 -1365.66908 -1381.00681 -1396.00036 -1410.64600 -1424.94008 -1438.87903 -1452.45938 -1465.67775 -1478.53085 -1491.01546 -1503.12848 -1514.86689 -1526.22776 -1537.20826 -1547.80566 -1558.01732 -1567.84068 -1577.27331 -1586.31284 -1594.95703 -1603.20373 -1611.05087 -1618.49651 -1625.53878 -1632.17594 -1638.40632 -1644.22838 -1649.64066 -1654.64181 -1659.23060 -1663.40587 -1667.16658 -1670.51180 -1673.44069 -1675.95253 -1678.04669 -1679.72264 -1680.97997 -1681.81836 -1682.23761 -1682.23761 -1681.81836 -1680.97997 -1679.72264 -1678.04669 -1675.95253 -1673.44069 -1670.51180 -1667.16658 -1663.40587 -1659.23060 -1654.64181 -1649.64066 -1644.22838 -1638.40632 -1632.17594 -1625.53878 -1618.49651 -1611.05087 -1603.20373 -1594.95703 -1586.31284 -1577.27331 -1567.84068 -1558.01732 -1547.80566 -1537.20826 -1526.22776 -1514.86689 -1503.12848 -1491.01546 -1478.53085 -1465.67775 -1452.45938 -1438.87903 -1424.94008 -1410.64600 -1396.00036 -1381.00681 -1365.66908 -1349.99100 -1333.97647 -1317.62948 -1300.95412 -1283.95453 -1266.63495 -1248.99971 -1231.05318 -1212.79985 -1194.24426 -1175.39105 -1156.24490 -1136.81059 -1117.09296 -1097.09693 -1076.82749 -1056.28967 -1035.48860 -1014.42947 -993.11752 -971.55807 -949.75648 -927.71820 -905.44870 -882.95355 -860.23835 -837.30876 -814.17050 -790.82933 -767.29106 -743.56157 -719.64677 -695.55262 -671.28512 -646.85033 -622.25432 -597.50324 -572.60325 -547.56055 -522.38139 -497.07203 -471.63880 -446.08803 -420.42608 -394.65935 -368.79427 -342.83727 -316.79484 -290.67345 -264.47962 -238.21987 -211.90075 -185.52883 -159.11067 -132.65285 -106.16197 -79.64464 -53.10746 -26.55704 0.00000 0.00000
-26.82614 -53.64559 -80.45168 -107.23771 -133.99702 -160.72294 -187.40879 -214.04795 -240.63375 -267.15959 -293.61884 -320.00492 -346.31125 -372.53126 -398.65844 -424.68626 -450.60824 -476.41792 -502.10887 -527.67468 -553.10898 -578.40544 -603.55774 -628.55963 -653.40486 -678.08726 -702.60066 -726.93895 -751.09608 -775.06602 -798.84280 -822.42049 -845.79322 -868.95515 -891.90052 -914.62362 -937.11877 -959.38037 -981.40287 -1003.18079 -1024.70869 -1045.98121 -1066.99305 -1087.73898 -1108.21382 -1128.41247 -1148.32989 -1167.96113 -1187.30129 -1206.34554 -1225.08915 -1243.52744 -1261.65582 -1279.46977 -1296.96484 -1314.13669 -1330.98103 -1347.49365 -1363.67046 -1379.50740 -1395.00055 -1410.14603 -1424.94008 -1439.37900 -1453.45919 -1467.17716 -1480.52947 -1493.51280 -1506.12392 -1518.35968 -1530.21704 -1541.69303 -1552.78480 -1563.48958 -1573.80471 -1583.72761 -1593.25582 -1602.38695 -1611.11873 -1619.44899 -1627.37565 -1634.89674 -1642.01037 -1648.71478 -1655.00829 -1660.88934 -1666.35647 -1671.40830 -1676.04358 -1680.26116 -1684.05998 -1687.43910 -1690.39767 -1692.93496 -1695.05034 -1696.74327 -1698.01334 -1698.86023 -1699.28373 -1699.28373 -1698.86023 -1698.01334 -1696.74327 -1695.05034 -1692.93496 -1690.39767 -1687.43910 -1684.05998 -1680.26116 -1676.04358 -1671.40830 -1666.35647 -1660.88934 -1655.00829 -1648.71478 -1642.01037 -1634.89674 -1627.37565 -1619.44899 -1611.11873 -1602.38695 -1593.25582 -1583.72761 -1573.80471 -1563.48958 -1552.78480 -1541.69303 -1530.21704 -1518.35968 -1506.12392 -1493.51280 -1480.52947 -1467.17716 -1453.45919 -1439.37900 -1424.94008 -1410.14603 -1395.00055 -1379.50740 -1363.67046 -1347.49365 -1330.98103 -1314.13669 -1296.96484 -1279.46977 -1261.65582 -1243.52744 -1225.08915 -1206.34554 -1187.30129 -1167.96113 -1148.32989 -1128.41247 -1108.21382 -1087.73898 -1066.99305 -1045.98121 -1024.70869 -1003.18079 -981.40287 -959.38037 -937.11877 -914.62362 -891.90052 -868.95515 -845.79322 -822.42049 -798.84280 -775.06602 -751.09608 -726.93895 -702.60066 -678.08726 -653.40486 -628.55963 -603.55774 -578.40544 -553.10898 -527.67468 -502.10887 -476.41792 -450.60824 -424.68626 -398.65844 -372.53126 -346.31125 -320.00492 -293.61884 -267.15959 -240.63375 -214.04795 -187.40879 -160.72294 -133.99702 -107.23771 -80.45168 -53.64559 -26.82614 0.00000 0.00000
